--------- beginning of main
05-01 01:42:36.561 12237 12237 E godot   : WARNING: Property not found: 'xr/openxr/extensions/hand_tracking'.
05-01 01:42:47.834 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.834 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.834 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.834 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.848 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.848 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.848 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.848 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.862 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.862 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.862 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.862 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.876 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.876 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.876 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.876 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.889 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.889 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.889 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.889 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.903 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.903 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.903 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.903 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.917 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.917 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.917 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.917 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.931 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.931 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.931 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.931 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.945 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.945 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.945 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.945 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.959 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.959 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.959 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.959 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.973 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.973 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.973 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.973 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:47.987 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:47.987 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:47.987 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:47.987 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.001 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.001 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.001 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.001 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.015 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.015 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.015 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.015 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.028 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.028 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.028 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.028 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.042 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.042 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.042 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.042 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.056 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.056 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.056 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.056 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.070 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.070 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.070 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.070 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.084 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.084 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.084 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.084 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.098 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.098 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.098 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.098 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.112 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.112 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.112 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.112 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.126 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.126 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.126 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.126 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.139 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.140 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.140 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.140 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.153 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.153 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.153 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.153 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.167 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.167 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.167 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.167 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.181 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.181 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.181 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.181 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.195 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.195 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.195 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.195 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.209 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.209 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.209 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.209 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.223 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.223 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.223 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.223 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.237 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.237 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.237 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.237 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.251 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.251 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.251 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.251 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.265 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.265 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.265 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.265 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.278 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.278 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.278 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.278 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.292 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.292 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.292 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.292 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.306 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.306 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.306 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.306 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.320 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.320 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.320 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.320 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.334 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.334 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.334 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.334 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.348 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.348 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.348 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.348 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.362 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.362 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.362 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.362 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.376 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.376 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.376 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.376 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.390 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.390 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.390 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.390 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.403 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.404 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.404 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.404 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.417 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.417 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.417 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.417 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.431 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.431 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.431 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.431 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.445 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.445 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.445 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.445 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.459 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.459 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.459 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.459 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.473 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.473 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.473 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.473 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.487 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.487 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.487 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.487 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.501 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.501 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.501 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.501 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.515 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.515 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.515 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.515 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.528 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.528 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.528 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.528 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.542 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.542 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.542 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.542 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.556 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.556 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.556 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.556 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.570 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.570 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.570 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.570 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.584 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.584 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.584 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.584 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.598 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.598 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.598 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.598 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.612 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.612 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.612 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.612 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.626 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.626 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.626 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.626 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.640 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.640 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.640 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.640 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.653 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.654 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.654 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.654 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.667 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
05-01 01:42:48.667 12237 12298 E godot   :    at: version_get_shader (./servers/rendering/renderer_rd/shader_rd.h:181)
05-01 01:42:48.667 12237 12298 E godot   : ERROR: Condition "shader.is_null()" is true.
05-01 01:42:48.667 12237 12298 E godot   :    at: tonemapper_subpass (servers/rendering/renderer_rd/effects/tone_mapper.cpp:390)
05-01 01:42:48.681 12237 12298 E godot   : ERROR: Condition "!variants_enabled[p_variant]" is true. Returning: RID()
